4.1803e+06,636.5,372.4,0
4.1803e+06,636.5,371.5,0
4.1803e+06,636.5,371.8,0
4.1803e+06,636.7,372.1,0
4.1803e+06,636.8,372.2,0
4.1803e+06,636.8,372.2,0
4.1803e+06,636.7,373.4,0
4.1803e+06,637,372.7,0
4.1803e+06,636.9,372.6,0
4.1803e+06,636.9,372.5,0
4.1803e+06,636.7,372.5,0
4.1803e+06,637,372.6,0
4.1803e+06,637.3,371.6,0
4.1803e+06,638.2,370.6,0
4.1803e+06,638.3,370.1,0
4.1803e+06,638.2,369.9,0
4.1803e+06,638.3,370.6,0
4.1803e+06,638.5,371.3,0
4.1803e+06,638.3,373,0
4.1803e+06,638.7,372.1,0
4.1803e+06,639.1,371.2,0
4.1803e+06,639.1,370.7,0
4.1803e+06,639.8,370.8,0
4.1803e+06,640.5,370.1,0
4.1803e+06,639.8,369.8,0
4.1803e+06,639.7,369.6,0
4.1803e+06,639.9,369.4,0
4.1803e+06,640.1,369.6,0
4.1803e+06,640.6,369.3,0
4.1803e+06,641,368.9,0
4.1803e+06,641.5,369.4,0
4.1803e+06,641.2,368.9,0
4.1803e+06,641,368.2,0
4.1803e+06,641.1,367.5,0
4.1803e+06,641.2,367.9,0
4.1803e+06,642,368.1,0
4.1803e+06,642,368.6,0
4.1803e+06,642.1,368.4,0
4.1804e+06,642.2,368.3,0
4.1804e+06,642.4,369.2,0
4.1804e+06,642.6,370,0
4.1804e+06,642.4,370.2,0
4.1804e+06,642.4,370.3,0
4.1804e+06,642.1,372,0
4.1804e+06,641.7,372.6,0
4.1804e+06,640.9,372.8,0
4.1804e+06,640.9,373.4,0
4.1804e+06,641,374,0
4.1804e+06,640.8,375.2,0
4.1804e+06,640.7,375.4,0
4.1804e+06,640.4,375.6,0
4.1804e+06,640.4,376.6,0
4.1804e+06,640.4,376.5,0
4.1804e+06,640.4,376.7,0
4.1804e+06,640.4,376.9,0
4.1804e+06,640.3,377,0
4.1804e+06,639.5,377.2,0
4.1804e+06,638.7,378.9,0
4.1804e+06,638.4,378.8,0
4.1804e+06,638.4,378.8,0
4.1804e+06,633.5,379.8,0
4.1804e+06,632.9,378.9,2
4.1804e+06,629,378.5,2
4.1804e+06,626.9,378.3,2
4.1804e+06,622.9,378.4,2
4.1804e+06,620.1,377,2
4.1804e+06,614.7,376,2
4.1804e+06,610.3,376.3,2
4.1804e+06,604.4,376.7,2
4.1804e+06,598.4,377.2,2
4.1804e+06,590.7,377.8,2
4.1804e+06,585.8,378.5,2
4.1804e+06,578.1,379.7,2
4.1804e+06,573.8,375.9,2
4.1804e+06,569.1,376.4,2
4.1804e+06,564.9,376.8,2
4.1804e+06,562.4,375.6,2
4.1804e+06,559.8,374.3,2
4.1804e+06,559,374.1,2
4.1804e+06,558.8,373.8,1
4.1804e+06,558.9,373.6,1
4.1804e+06,558.9,373.3,1
4.1804e+06,558.9,372.4,1
4.1804e+06,559.4,372.2,1
4.1804e+06,559.8,372.1,1
4.1804e+06,560.3,372.9,1
4.1804e+06,561.7,372.8,1
4.1804e+06,562.4,372.5,1
4.1804e+06,563.2,372.9,1
4.1805e+06,562.9,373.2,1
4.1805e+06,562.9,373.5,1
4.1805e+06,562.8,373.1,1
4.1805e+06,562.7,372.9,1
4.1805e+06,562.9,372.8,1
4.1805e+06,562.5,373.1,1
4.1805e+06,562.7,373.2,1
4.1805e+06,562.6,377.4,1
4.1805e+06,562.3,377.1,1
4.1805e+06,562.6,377.8,1
4.1805e+06,562.6,378.5,1
4.1805e+06,562.5,378.2,1
4.1805e+06,563.1,378,1
4.1805e+06,563.6,377.8,1
4.1805e+06,563.7,378.7,1
4.1805e+06,563.6,379,1
4.1805e+06,563.6,379.4,1
4.1805e+06,563.5,379.3,1
4.1805e+06,563.3,379.4,1
4.1805e+06,563.4,379.6,1
4.1805e+06,563.4,380.5,1
4.1805e+06,563.8,380.4,1
4.1805e+06,563.9,380.2,1
4.1805e+06,564.1,380.7,1
4.1805e+06,564.2,381.3,1
4.1805e+06,564.2,381.5,1
4.1805e+06,564.1,381.2,1
4.1805e+06,564.1,381.5,1
4.1805e+06,564,381.3,1
4.1805e+06,563.8,381.6,1
4.1805e+06,563.6,382.1,1
4.1805e+06,563.2,381.6,1
4.1805e+06,563.1,381.1,1
4.1805e+06,563.2,380.9,1
4.1805e+06,562.9,381,1
4.1805e+06,562.8,380.1,1
4.1805e+06,562.8,379.4,1
4.1805e+06,562.8,379,1
4.1805e+06,563,378.7,1
4.1805e+06,563.2,378.1,1
4.1805e+06,563.5,377.4,1
4.1805e+06,563.8,377.9,1
4.1805e+06,563.8,377.1,1
4.1805e+06,563.7,376.5,1
4.1805e+06,563.6,375.6,1
4.1805e+06,563,375.5,1
4.1805e+06,562.7,376.4,1
4.1805e+06,562.4,377.2,1
4.1805e+06,561.4,377.2,1
4.1806e+06,560.4,378.4,1
4.1806e+06,559.6,379.5,2
4.1806e+06,558.7,382,2
4.1806e+06,557.8,384.3,2
4.1806e+06,554.2,387.1,2
4.1806e+06,552.7,389.4,2
4.1806e+06,552.8,395.1,2
4.1806e+06,552.9,395.4,2
4.1806e+06,552.9,395.8,2
4.1806e+06,552.9,395.5,2
4.1806e+06,552.1,398.2,2
4.1806e+06,552,400.7,2
4.1806e+06,551.9,406.3,2
4.1806e+06,549.6,418.5,2
4.1806e+06,547.4,426.5,2
4.1806e+06,546.9,439.1,2
4.1806e+06,546.6,458.6,2
4.1806e+06,542.5,470.3,2
4.1806e+06,542.8,491.6,2
4.1806e+06,538.2,510.2,2
4.1806e+06,535.8,523.6,2
4.1806e+06,534.8,532.2,2
4.1806e+06,535.3,551,2
4.1806e+06,535.4,556.9,2
4.1806e+06,535.4,558.3,2
4.1806e+06,535.5,559.8,2
4.1806e+06,535.5,561.3,2
4.1806e+06,535.5,562.7,2
4.1807e+06,456.6,363.3,1
4.1807e+06,455.4,358.1,1
4.1807e+06,455.1,355.1,1
4.1807e+06,454.6,349.9,1
4.1807e+06,454.1,344.6,1
4.1807e+06,454,342.2,1
4.1807e+06,454.1,341.8,1
4.1807e+06,454.4,341.1,1
4.1807e+06,453.9,342.5,1
4.1807e+06,454.7,342.2,1
4.1807e+06,455.8,342.9,1
4.1807e+06,455.3,343.7,1
4.1807e+06,455.1,344.6,1
4.1807e+06,453.8,344.7,1
4.1807e+06,454.1,346.1,1
4.1808e+06,453.8,347.5,1
4.1808e+06,454,348.5,1
4.1808e+06,453.9,349.5,1
4.1808e+06,453.8,350.2,1
4.1808e+06,453.4,350.7,1
4.1808e+06,451.7,357.1,1
4.1808e+06,452.1,362.9,1
4.1808e+06,452.1,363.4,1
4.1808e+06,451.6,362.9,1
4.1808e+06,451.6,364.8,1
4.1808e+06,451.6,366.6,1
4.1808e+06,451.2,368.6,1
4.1808e+06,451.4,370.4,1
4.1808e+06,451.6,370.6,1
4.1808e+06,451.5,370.3,1
4.1808e+06,451.9,370.1,1
4.1808e+06,451.7,369.5,1
4.1808e+06,451.9,370.1,1
4.1808e+06,451.9,369.7,1
4.1808e+06,452.1,370.6,1
4.1808e+06,452.3,370.4,1
4.1808e+06,452.1,371.2,1
4.1808e+06,451.8,371.5,1
4.1808e+06,451.6,371.7,1
4.1808e+06,451.6,371.1,1
4.1808e+06,451.6,372.7,1
4.1808e+06,451,373.3,1
4.1808e+06,451.1,373.9,1
4.1808e+06,451,373.6,1
4.1808e+06,450.7,373.5,1
4.1808e+06,450.7,372.9,1
4.1808e+06,450.8,372.9,1
4.1808e+06,450.2,372.9,1
4.1808e+06,450.2,372.4,1
4.1808e+06,450.3,372.7,1
4.1808e+06,450.4,373,1
4.1808e+06,450.5,373,1
4.1808e+06,450.6,373,1
4.1808e+06,451.1,372.8,1
4.1808e+06,450.9,373.9,1
4.1808e+06,451.5,374.1,1
4.1808e+06,451.1,374.2,1
4.1808e+06,450.8,375.4,1
4.1808e+06,450.9,376.5,1
4.1808e+06,451,376.8,1
4.1808e+06,451.4,377,1
4.1808e+06,451.4,377.4,1
4.1808e+06,451.6,377.4,1
4.1808e+06,451.8,377.4,1
4.1808e+06,452.2,376.7,1
4.1808e+06,452.3,376.5,1
4.1809e+06,452.3,376.4,1
4.1809e+06,453.2,376.3,1
4.1809e+06,453.3,377.8,1
4.1809e+06,453.5,378.3,1
4.1809e+06,453.8,378.6,1
4.1809e+06,454.2,378.4,1
4.1809e+06,454.6,378.8,1
4.1809e+06,454.5,378.9,1
4.1809e+06,454.5,378.6,1
4.1809e+06,454.6,378.6,1
4.1809e+06,454.6,378.4,1
4.1809e+06,454.6,377.6,1
4.1809e+06,455.5,376.4,1
4.1809e+06,455.6,375.7,1
4.1809e+06,455.6,376.3,1
4.1809e+06,456.7,376,1
4.1809e+06,457.7,377.4,1
4.1809e+06,457.8,378.1,1
4.1809e+06,457.2,378.4,1
4.1809e+06,457.6,378.5,1
4.1809e+06,457.2,378.3,1
4.1809e+06,457.8,378.3,1
4.1809e+06,458.2,378,1
4.1809e+06,457.8,378.6,1
4.1809e+06,458,378.7,1
4.1809e+06,457.8,378.8,1
4.1809e+06,457.7,378.8,1
4.1809e+06,457.8,380.7,1
4.1809e+06,457.7,381.1,1
4.1809e+06,458,381.6,1
4.1809e+06,457.8,382.1,1
4.1809e+06,457.6,381.9,1
4.1809e+06,457.4,382.5,1
4.1809e+06,457.3,383.2,1
4.1809e+06,456.7,383.4,1
4.1809e+06,456.2,383.4,1
4.1809e+06,455.9,383.2,1
4.1809e+06,456.4,382.5,1
4.1809e+06,456.2,383.5,1
4.1809e+06,456.3,384.5,1
4.1809e+06,456.2,384.3,1
4.1809e+06,456.1,384.3,1
4.1809e+06,455.8,384.2,1
4.1809e+06,455.6,384.3,1
4.1809e+06,455.3,383.5,1
4.1809e+06,454.6,383.1,1
4.1809e+06,454.6,383.8,1
4.1809e+06,454.9,383.4,1
4.1809e+06,454.7,383.4,1
4.181e+06,454.5,383.3,1
4.181e+06,453.8,383.3,1
4.181e+06,453.3,383.2,1
4.181e+06,453.5,383.2,1
4.181e+06,453.5,382.5,1
4.181e+06,453.3,382.1,1
4.181e+06,453.2,382,1
4.181e+06,453.2,381.9,1
4.181e+06,453.1,380.7,1
4.181e+06,453.5,380.7,1
4.181e+06,453.8,380.4,1
4.181e+06,454.1,380.1,1
4.181e+06,454.1,379.6,1
4.181e+06,454.2,379.3,1
4.181e+06,454.4,379.6,1
4.181e+06,454.5,379.6,1
4.181e+06,454.4,379.6,1
4.181e+06,454.8,379.1,1
4.181e+06,454.7,378.9,1
4.181e+06,454.5,377.5,1
4.181e+06,454.1,376.4,1
4.181e+06,454,376.1,1
4.181e+06,454.2,376,1
4.181e+06,454.5,376,1
4.181e+06,454.4,374.3,1
4.181e+06,454.4,373.7,1
4.181e+06,454.3,373.1,1
4.181e+06,454.3,372,1
4.181e+06,454.3,371.5,1
4.181e+06,455.3,371.3,1
4.181e+06,455.7,371.1,1
4.181e+06,455.6,372.2,1
4.181e+06,455.5,373.2,1
4.181e+06,454.9,373.7,2
4.181e+06,454.1,374.3,2
4.181e+06,453.8,383.6,2
4.181e+06,450.7,387.4,2
4.181e+06,449.6,396.7,2
4.181e+06,448.7,402,2
4.181e+06,448.2,409.7,2
4.181e+06,448.5,417.2,2
4.181e+06,450.2,436.3,2
4.181e+06,451.3,443.5,2
4.181e+06,453.5,459.2,2
4.181e+06,455.4,477.8,2
4.181e+06,457.2,495.2,2
4.181e+06,464.5,511.3,2
4.181e+06,464.7,526.8,2
4.181e+06,465.5,541,2
4.181e+06,466.3,556.9,2
4.1810e+06,467.3,570.7,2
4.1811e+06,470.2,594.6,2
4.1811e+06,472.5,608.5,2
4.1811e+06,474.4,626.4,2
4.1811e+06,476.3,642.5,2
4.1811e+06,482.5,662.3,2
4.1811e+06,485.6,673.7,2
4.1811e+06,489.6,685.9,2
4.1811e+06,493.4,696.2,2
4.1811e+06,494.1,706.9,2
4.1811e+06,494.6,715,2
4.1811e+06,494.9,721.3,2
4.1811e+06,496,728.4,2
4.1811e+06,497.1,735.2,2
4.1811e+06,501.4,750.1,2
4.1811e+06,504.4,756.9,2
4.1811e+06,507,764.6,2
4.1811e+06,508.1,766.5,2
4.1811e+06,514.3,777.4,2
4.1811e+06,516.9,778,2
4.1811e+06,526.8,781.9,2
4.1811e+06,531.2,783.6,2
4.1811e+06,533.5,784.9,2
4.1811e+06,535.1,786.3,2
4.1811e+06,535.2,786.8,2
4.1811e+06,537.1,787.7,2
4.1811e+06,538.7,787.9,2
4.1811e+06,544,787.2,2
4.1811e+06,548.8,786.3,2
4.1811e+06,552.9,785.5,2
4.1811e+06,557.2,784.8,2
4.1811e+06,563.1,780,2
4.1811e+06,569.2,772.5,2
4.1811e+06,573.4,768.3,2
4.1811e+06,576,763.6,2
4.1811e+06,576.5,762.2,2
4.1811e+06,577,760.8,2
4.1811e+06,578.8,752.5,2
4.1811e+06,578.6,749.3,2
4.1811e+06,578.8,745.2,2
4.1811e+06,575.8,738,2
4.1811e+06,573.7,732.1,2
4.1811e+06,571.8,728.9,2
4.1811e+06,571.6,721.5,2
4.1811e+06,569.9,712.3,2
4.1811e+06,569.9,709.1,2
4.1811e+06,568.6,702.4,2
4.1811e+06,568.7,695.5,2
4.1811e+06,569.1,692.1,2
4.1811e+06,570.4,685.6,2
4.1812e+06,568.4,678.8,2
4.1812e+06,565.6,675,2
4.1812e+06,560.5,670.3,2
4.1812e+06,561.6,660.3,2
4.1812e+06,556.8,653.5,2
4.1812e+06,555.6,642.2,2
4.1812e+06,552.3,642.2,2
4.1812e+06,548.7,632,2
4.1812e+06,548.1,623,2
4.1812e+06,546.8,613.7,2
4.1812e+06,545.6,611.8,2
4.1812e+06,546.1,600.6,2
4.1812e+06,540.2,598,2
4.1812e+06,538.2,587.5,2
4.1812e+06,537,584.1,2
4.1812e+06,536.4,577.7,2
4.1812e+06,535.6,569.8,2
4.1812e+06,530.9,567.7,2
4.1812e+06,532,560.3,2
4.1812e+06,531.3,555.3,2
4.1812e+06,530.7,550.4,2
4.1812e+06,530.4,543.1,2
4.1812e+06,527.5,536,2
4.1812e+06,524.4,530.5,2
4.1812e+06,524.9,524.6,2
4.1812e+06,524.8,522.6,2
4.1812e+06,523,514,2
4.1812e+06,516.6,493.9,2
4.1812e+06,507.3,491.8,2
4.1812e+06,504.4,479.9,2
4.1812e+06,507.3,480,2
4.1812e+06,504.9,477.3,2
4.1812e+06,502.5,474.9,2
4.1812e+06,494.8,469.6,2
4.1812e+06,499.9,469.9,2
4.1812e+06,499.6,467.2,2
4.1812e+06,499.2,464.6,2
4.1812e+06,498.5,459.2,1
4.1812e+06,498.4,459.6,1
4.1812e+06,498.4,459.7,1
4.1812e+06,498.4,459.4,1
4.1812e+06,499.5,459.4,1
4.1812e+06,500.7,459.1,1
4.1812e+06,499.1,458.7,1
4.1812e+06,497.6,458.1,1
4.1812e+06,496,457.7,1
4.1812e+06,494.4,457.3,1
4.1812e+06,492.2,453.7,1
4.1812e+06,491.5,452.7,1
4.1812e+06,490.8,451.5,1
4.1812e+06,489.7,451.5,1
4.1813e+06,488.6,451.4,1
4.1813e+06,487.8,451.5,1
4.1813e+06,486.9,451.6,1
4.1813e+06,486.2,451.7,1
4.1813e+06,485.6,451.9,1
4.1813e+06,487.7,453.9,1
4.1813e+06,489.9,455.8,1
4.1813e+06,489.3,456.2,1
4.1813e+06,488.9,456,1
4.1813e+06,488.5,455.9,1
4.1813e+06,488.1,455.8,1
4.1813e+06,488.4,451.6,1
4.1813e+06,488.5,447.5,1
4.1813e+06,472.5,425.8,2
4.1813e+06,468.3,424,2
4.1813e+06,464.1,422.3,2
4.1813e+06,462.1,420.8,2
4.1813e+06,459.8,419.2,2
4.1813e+06,455.5,415.8,2
4.1813e+06,451,412.4,2
4.1813e+06,447.2,400,2
4.1813e+06,443.2,387.3,2
4.1813e+06,441.3,386.1,2
4.1813e+06,439.4,385,2
4.1813e+06,429,383.2,2
4.1813e+06,428.8,376.2,2
4.1813e+06,429.3,368.9,2
4.1813e+06,429.9,360.8,2
4.1814e+06,430.7,362.1,2
4.1814e+06,430.4,363.6,2
4.1814e+06,430.5,363.2,2
4.1814e+06,430.5,362.9,1
4.1814e+06,432.3,362.1,1
4.1814e+06,433.3,361.1,1
4.1814e+06,434.2,360.1,1
4.1814e+06,433.8,360.1,1
4.1814e+06,433.4,360.1,1
4.1814e+06,433.1,361.3,1
4.1814e+06,432.9,362.3,1
4.1814e+06,431.6,364.2,1
4.1814e+06,431.2,363.6,1
4.1814e+06,431.5,362.9,1
4.1814e+06,430.6,362,1
4.1814e+06,430.7,363.4,1
4.1814e+06,429.9,363.4,1
4.1814e+06,429.1,363.4,1
4.1814e+06,427.3,364.4,1
4.1814e+06,425.6,363,1
4.1814e+06,424,361.6,1
4.1814e+06,423.6,360.4,2
4.1814e+06,423.6,359.7,2
4.1814e+06,423.5,359,2
4.1814e+06,423.6,352.4,2
4.1814e+06,423.4,349.5,2
4.1814e+06,420.9,348.6,2
4.1814e+06,419.6,348.1,2
4.1814e+06,418.2,347.7,2
4.1814e+06,419,337.6,2
4.1814e+06,419.8,334.5,2
4.1814e+06,420.2,331.3,2
4.1814e+06,420.2,331.1,2
4.1814e+06,420.3,331,2
4.1814e+06,419.7,333.3,2
4.1814e+06,419.7,332.6,2
4.1814e+06,419.3,331.8,2
4.1814e+06,419.5,331,2
4.1814e+06,419.7,330.3,2
4.1814e+06,419.5,324.8,2
4.1814e+06,419.7,319.9,2
4.1814e+06,419.8,315,2
4.1814e+06,419.8,314.8,2
4.1814e+06,419.7,314.7,1
4.1814e+06,419.8,314.4,1
4.1814e+06,419,318,1
4.1814e+06,419.4,316.8,1
4.1814e+06,419.8,315.5,1
4.1814e+06,420.4,315,1
4.1814e+06,421.5,315.5,1
4.1814e+06,421.6,315.4,1
4.1815e+06,421.6,315.3,1
4.1815e+06,421.1,315.9,1
4.1815e+06,420.5,316.7,1
4.1815e+06,420.6,316,1
4.1815e+06,420.7,315.3,2
4.1815e+06,421,314.1,2
4.1815e+06,421.1,312.1,2
4.1815e+06,421.3,310.1,2
4.1815e+06,421.1,310.4,2
4.1815e+06,420.6,312.3,2
4.1815e+06,421.2,312.3,2
4.1815e+06,420.7,312,2
4.1815e+06,420.5,312.6,2
4.1815e+06,419.8,313.3,2
4.1815e+06,419.1,314.1,2
4.1815e+06,413.2,316.5,2
4.1815e+06,401.1,319.1,2
4.1815e+06,399.7,319.7,2
4.1815e+06,398.3,320.3,2
4.1815e+06,396.9,321.9,2
4.1815e+06,395.4,323.5,2
4.1815e+06,391.4,324.8,2
4.1815e+06,387.1,324.1,2
4.1815e+06,382.8,323.3,2
4.1815e+06,377.4,327.7,2
4.1815e+06,376,328.3,2
4.1815e+06,371,328.4,2
4.1815e+06,365.8,336.3,2
4.1815e+06,365.5,336.7,2
4.1815e+06,365.2,337.2,2
4.1815e+06,364.5,338.1,2
4.1815e+06,364.6,337.8,2
4.1815e+06,364.5,341.4,2
4.1815e+06,363.7,342.9,2
4.1815e+06,362.9,344.5,2
4.1815e+06,364,343.2,2
4.1815e+06,364.2,342.3,1
4.1815e+06,364.5,341.5,1
4.1815e+06,365.3,335.9,1
4.1815e+06,365.8,330.6,1
4.1815e+06,365.8,330.9,1
4.1815e+06,366,331.4,1
4.1815e+06,365,331.3,1
4.1815e+06,364,331.1,1
4.1815e+06,364.4,332.1,1
4.1815e+06,364,332.3,1
4.1815e+06,363.9,332.6,1
4.1815e+06,363.6,332.6,1
4.1815e+06,363.5,332.7,1
4.1816e+06,363.8,331.4,1
4.1816e+06,364.3,330.2,1
4.1816e+06,364.6,328.9,1
4.1816e+06,365,327.6,1
4.1816e+06,367.4,326.1,1
4.1816e+06,367.5,326,1
4.1816e+06,368.1,325.9,1
4.1816e+06,368.6,325.7,1
4.1816e+06,369.7,329.2,1
4.1816e+06,370.7,327.4,1
4.1816e+06,371,325.8,1
4.1816e+06,370.9,325,1
4.1816e+06,371.2,324.7,1
4.1816e+06,371.5,326.2,1
4.1816e+06,371.6,327,1
4.1816e+06,371.7,327.6,1
4.1816e+06,371.6,330.1,1
4.1816e+06,371.4,332.6,1
4.1816e+06,373.1,327.2,1
4.1816e+06,374,324.6,1
4.1816e+06,374.8,321.9,1
4.1816e+06,375.8,321.7,1
4.1816e+06,373.9,321.8,1
4.1816e+06,372.9,323.3,1
4.1816e+06,372.5,322.8,1
4.1816e+06,372.3,323.1,1
4.1816e+06,372.9,323.3,1
4.1816e+06,373.2,324,2
4.1816e+06,373.6,324.7,2
4.1816e+06,374.3,324.9,2
4.1816e+06,375.1,325.1,2
4.1816e+06,377,324.8,1
4.1816e+06,377.1,320,1
4.1816e+06,377.1,314.9,1
4.1816e+06,377.7,310,1
4.1816e+06,378.2,305.2,1
4.1816e+06,377.6,302.1,1
4.1816e+06,377.7,302.3,1
4.1816e+06,377.8,302.6,1
4.1816e+06,377.8,302.5,1
4.1816e+06,377.5,303.8,1
4.1816e+06,377.3,306.2,1
4.1816e+06,377.1,308.6,1
4.1816e+06,378.2,303.3,1
4.1816e+06,378.7,300.9,1
4.1816e+06,379.3,298.5,1
4.1816e+06,381.1,292.2,1
4.1816e+06,383.1,285.2,1
4.1816e+06,383.1,285.2,1
4.1816e+06,383.2,284.5,1
4.1816e+06,383.5,282.1,1
4.1817e+06,383.9,279,1
4.1817e+06,384.3,275,1
4.1817e+06,384.7,271.1,1
4.1817e+06,384.9,270.5,1
4.1817e+06,384.3,270.6,1
4.1817e+06,383.7,270.7,1
4.1817e+06,382.7,270.2,1
4.1817e+06,382.7,270.2,1
4.1817e+06,382.9,269.6,1
4.1817e+06,382.9,269.6,1
4.1817e+06,383.1,269,1
4.1817e+06,384.1,263.3,1
4.1817e+06,385.5,257,1
4.1817e+06,385.5,257,1
4.1817e+06,385.5,257,1
4.1817e+06,385.8,256.5,1
4.1817e+06,385.8,256.5,1
4.1817e+06,386.2,256.1,1
4.1817e+06,386.2,256.1,1
4.1817e+06,386.4,255.8,1
4.1817e+06,386.4,255.8,1
4.1817e+06,NaN,NaN,2
4.1817e+06,NaN,NaN,2
4.1817e+06,NaN,NaN,2
4.1817e+06,372.1,288.3,2
4.1817e+06,371.7,294.6,2
4.1817e+06,371.4,301,2
4.1817e+06,371.2,313.7,2
4.1817e+06,371.2,313.7,2
4.1817e+06,371.8,313.9,2
4.1817e+06,372.3,341.9,2
4.1817e+06,372.8,368.9,2
4.1817e+06,376.7,427.2,2
4.1817e+06,379.1,457.1,2
4.1818e+06,391.1,468.1,2
4.1818e+06,391.3,495.9,2
4.1818e+06,388.6,526.3,2
4.1818e+06,394.6,539.6,2
4.1818e+06,398.2,563.2,2
4.1818e+06,429.9,591.1,2
4.1818e+06,432.3,611.8,2
4.1818e+06,430.7,633.1,2
4.1818e+06,435.2,649.9,2
4.1818e+06,435,668.3,2
4.1818e+06,435.5,677,2
4.1818e+06,436.1,685.3,2
4.1818e+06,436.6,702.9,2
4.1818e+06,441.4,727.5,2
4.1818e+06,457.3,739.5,2
4.1818e+06,459.3,746,2
4.1818e+06,464.8,752,2
4.1818e+06,470.4,757.5,2
4.1818e+06,474.5,765,2
4.1818e+06,491.8,775.5,2
4.1818e+06,496.6,780.3,2
4.1818e+06,497.9,782.8,2
4.1818e+06,499.5,785,2
4.1818e+06,504.3,786.3,2
4.1818e+06,509.3,787.2,2
4.1818e+06,516.2,788.2,2
4.1819e+06,605.1,469.1,1
4.1819e+06,602.5,470.2,1
4.1819e+06,600.9,471.3,1
4.1819e+06,599.7,473.5,1
4.1819e+06,599.1,473.5,1
4.1819e+06,598,473.6,1
4.1819e+06,597.1,474,1
4.1819e+06,596.4,473.8,1
4.1819e+06,596,474.4,1
4.1819e+06,594.4,474.7,1
4.1819e+06,594.3,474.9,1
4.1819e+06,593.9,474.9,1
4.1819e+06,593.8,475.5,1
4.1819e+06,593.3,475.5,1
4.1819e+06,591.7,475.7,1
4.1819e+06,591.5,476,1
4.1819e+06,591.7,476.3,1
4.1819e+06,590.8,476.5,1
4.1819e+06,590.7,476.7,1
4.1819e+06,590.4,476.8,1
4.1819e+06,590,476.8,1
4.1819e+06,590.1,477,1
4.1819e+06,590,477,1
4.1819e+06,589.6,476.8,1
4.1819e+06,589,477.3,1
4.1819e+06,588.7,477.5,1
4.1819e+06,588.6,477.3,1
4.1819e+06,588.9,476.8,1
4.1819e+06,589.5,477.6,1
4.1819e+06,589.2,477.6,1
4.1819e+06,589.8,477.3,1
4.1819e+06,589,477.1,1
4.1819e+06,589.2,477,1
4.1819e+06,589,477,1
4.1819e+06,589.2,476.1,1
4.1819e+06,589,475.2,1
4.1819e+06,587.8,475.7,1
4.182e+06,587.7,475.7,1
4.182e+06,587.9,475.9,1
4.182e+06,587,476,1
4.182e+06,587.7,475.4,1
4.182e+06,588,475.4,1
4.182e+06,588.6,476,1
4.182e+06,588.5,475.3,1
4.182e+06,588.7,475.8,1
4.182e+06,587.7,475.2,1
4.182e+06,587.8,475.3,1
4.182e+06,587.8,475.3,1
4.182e+06,587.8,475.5,1
4.182e+06,587.5,475.1,1
4.182e+06,587.6,474.9,1
4.182e+06,587.6,474.4,1
4.182e+06,587.4,474.7,1
4.182e+06,587.1,474.6,1
4.182e+06,587.1,475.4,1
